"cooperate","ร่วมมือ",
"cooperation","ความร่วมมือ",
"coordinator","ผู้ประสานงาน",
"copy","ก๊อบปี้, คัดลอก, สำเนา",
"copyright","ลิขสิทธิ์, สงวนลิขสิทธิ์",
"CORAL",,
"CORBA",,
"core","แกน",
"core file",,
"Corel","คอเรล",
"corner","มุม",
"corporate",,
"correction","การแก้ไข",
"correlation","ความสัมพันธ์กัน",
"corrupt","วิบัติ",
"cos",,
"cost","ราคา, มูลค่า, จำนวนเงิน, เป็นจำนวนเงิน",
"Costa Rica","คอสตาริกา","สาธารณรัฐคอสตาริกา (Republic of Costa Rica)"
"count","นับ, การนับ, จำนวน",
"counter","เคาน์เตอร์, ตัวนับ",
"counterclockwise","ทวนเข็มนาฬิกา",
"covariance",,
"CPU","ซีพียู, หน่วยประมวลผลกลาง","central processing unit"
"cradle","จุดเริ่มต้น, แหล่งกำเนิด",
"crash","ขัดข้อง",
"crc","วีธีการตรวจสอบความผิดพลาดของการส่งข้อมูล","Cyclical Redundancy Check"
"create","สร้าง",
"creator","ผู้สร้าง",
"credential","หนังสือรับรอง",
"credit","เครดิต, ความไว้วางใจ, ความเชื่อถือ, เชื่อถือ",
"criteria","เกณฑ์, กฎเกณฑ์, เงื่อนไข",
"criteria range","ขอบเขตของเงื่อนไข",
"criterion","เกณฑ์, กฎเกณฑ์, เงื่อนไข",
"critical","วิกฤต",
"Croatia","โครเอเชีย","ชื่อประเทศในทวีปยุโรป, สาธารณรัฐโครเอเชีย (Republic of Croatia)"
"crop","ครอบตัด",
"cross","กากบาท, เครื่องหมายกากบาท, ข้าม, ไขว้",
"cross diagonal",,
"crosshatch","ขีดไขว้",
"cross-reference","การอ้างอิงโยง",
"crosstab","แถบไขว้",
"crypto","ลับ (prefis ex. Cryptogram)",
"crystal","คริสตัล",
"CSS","CSS","Continuous System Simulator Language, Cascading Style Sheet [Microsoft], Contact Start-Stop, Content Scrambling System"
"CTRL","คอนโทรล, Ctrl","Control"
"Cuba","คิวบา","สาธารณรัฐคิวบา (Republic of Cuba)"
"cube","ลูกบาศก์",
"cumulative","ที่เพิ่มมากขึ้น, ที่สะสมเพิ่มมากขึ้น",
"currency","เงินตรา",
"current","ปัจจุบัน, กระแส (เงิน), ลม, น้ำ",
"cursor","เคอร์เซอร์, ตัวชี้ตำแหน่ง",
"curvature","ความโค้ง",
"curve","เส้นโค้ง, รูปโค้ง",
"custom","กำหนดเอง, เลือกเอง",
"customize","กำหนดเลือก, กำหนดเอง",
"cut","ตัด",
"cyan","ฟ้า (ฟ้าอมเขียว)",
"cycle","ไซเกิล, วงจร, รอบ, วนรอบ, หมุนรอบ",
"cylinder","ไซลินเดอร์, ทรงกระบอก",
"cynosure","เป้าสายตา",
"cypress",,
"Cyprus","ไซปรัส","สาธารณรัฐไซปรัส (Republic of Cyprus), ชื่อประเทศในทวีปเอเชีย"
"Czechoslovakia","เช็กโกสโลวะเกีย","ชื่อประเทศในทวีปยุโรป"
"daemon","ดีมอน",
"damaged","เสียหาย",
"dark","มืด, เข้ม, แก่ (สี)",
"dash","เส้นประ",
"dash-dot","ประ-จุด",
"dash-dot-dot","ประ-จุด-จุด",
"dash length","ประยาว",
"data","ข้อมูล",
"database","ฐานข้อมูล",
"databinding","ดาต้าไบน์ดิง",
"data processing","ดาต้าโพรเซสซิง, การประมวลผลข้อมูล",
"datasheet","แผ่นข้อมูล",
"data source","แหล่งข้อมูล",
"data source control","ดาต้าซอร์สคอนโทรล",
"data type","ชนิดข้อมูล",
"date","วันที่",
"datetime","วันที่และเวลา, วันที่เวลา",
"daybreak","รุ่งอรุณ, รุ่งสาง, เช้ามืด",
"deactivate","ทำให้หยุดทำงาน",
"deal","แจกไพ่, จัดการ",
"dealer","ผู้แจกไพ่",
"Debian","เดเบียน",
"debug","ดีบั๊ก, แก้จุดบกพร่อง",
"debugger","ดีบั๊กเกอร์, โปรแกรมแก้ไขจุดบกพร่อง, โปรแกรมตรวจแก้จุดบกพร่อง",
"decay","เสื่อม, ผุ, พัง, การเสื่อม",
"decimal","ฐานสิบ, เลขทศนิยม",
"decision","การตัดสินใจ",
"declaration","การยืนยัน, การประกาศ, คำประกาศ",
"decline","ปฏิเสธ",
"decode","อ่านรหัส",
"decoder","ตัวอ่านรหัส",
"decorative","ที่ใช้ตกแต่ง, ที่ทำให้ดึงดูด",
"decrease","ลดลง",
"decrypt","ถอดรหัสลับ",
"default","ปริยาย",
"defeat","`พิชิต, ชนะ",
"define","กำหนด",
"definition","การนิยาม, นิยามคำ, การกำหนดความหมาย, คำอธิบาย",
"deflate","ทำให้ยุบ, ทำให้แบน, ทำให้แฟบ",
